query,trial,cpu_percent
appointments_per_doctor_per_dept,33,60.6375
appointments_per_doctor_per_dept,34,59.7875
appointments_per_doctor_per_dept,35,61.1625
appointments_per_doctor_per_dept,36,60.4875
appointments_per_doctor_per_dept,37,59.875
appointments_per_doctor_per_dept,38,60.875
appointments_per_doctor_per_dept,39,49.1875
appointments_per_doctor_per_dept,40,48.125
appointments_per_doctor_per_dept,41,54.625
appointments_per_doctor_per_dept,42,62.075
appointments_per_doctor_per_dept,43,60.2625
appointments_per_doctor_per_dept,44,62.3625
appointments_per_doctor_per_dept,45,56.6625
appointments_per_doctor_per_dept,46,70.275
appointments_per_doctor_per_dept,47,65.5875
appointments_per_doctor_per_dept,48,68.875
appointments_per_doctor_per_dept,49,61.725
appointments_per_doctor_per_dept,50,60.0375
appointments_per_doctor_per_dept,51,59.4875
appointments_per_doctor_per_dept,52,60.3375
appointments_per_doctor_per_dept,53,60.1625
appointments_per_doctor_per_dept,54,50.8375
appointments_per_doctor_per_dept,55,47.85
appointments_per_doctor_per_dept,56,47.8625
appointments_per_doctor_per_dept,57,60.6875
appointments_per_doctor_per_dept,58,60.7
appointments_per_doctor_per_dept,59,60.475
appointments_per_doctor_per_dept,60,59.9125
appointments_per_doctor_per_dept,61,60.275
appointments_per_doctor_per_dept,62,61.3125
appointments_per_doctor_per_dept,63,51.575
appointments_per_doctor_per_dept,64,48.225
appointments_per_doctor_per_dept,65,47.775
appointments_per_doctor_per_dept,66,48.25
appointments_per_doctor_per_dept,67,47.675
appointments_per_doctor_per_dept,68,49.25
appointments_per_doctor_per_dept,69,63.775
appointments_per_doctor_per_dept,70,56.075
appointments_per_doctor_per_dept,71,49.6625
appointments_per_doctor_per_dept,72,60.475
appointments_per_doctor_per_dept,73,59.6875
appointments_per_doctor_per_dept,74,64.95
appointments_per_doctor_per_dept,75,63.9375
appointments_per_doctor_per_dept,76,66.875
appointments_per_doctor_per_dept,77,59.0875
appointments_per_doctor_per_dept,78,60.35
appointments_per_doctor_per_dept,79,57.6625
appointments_per_doctor_per_dept,80,68.325
appointments_per_doctor_per_dept,81,61.2375
appointments_per_doctor_per_dept,82,58.3875
appointments_per_doctor_per_dept,83,59.5125
appointments_per_doctor_per_dept,84,64.3625
appointments_per_doctor_per_dept,85,62.175
appointments_per_doctor_per_dept,86,52.4625
appointments_per_doctor_per_dept,87,47.975
appointments_per_doctor_per_dept,88,48.075
appointments_per_doctor_per_dept,89,47.5875
appointments_per_doctor_per_dept,90,48.2875
appointments_per_doctor_per_dept,91,48.025
appointments_per_doctor_per_dept,92,59.6875
appointments_per_doctor_per_dept,93,48.8
appointments_per_doctor_per_dept,94,71.2125
appointments_per_doctor_per_dept,95,61.675
appointments_per_doctor_per_dept,96,60.4
appointments_per_doctor_per_dept,97,58.5875
appointments_per_doctor_per_dept,98,60.3625
appointments_per_doctor_per_dept,99,71.525
