query,trial,elapsed_s
appointments_per_doctor_per_dept,11,0.31113624572753906
appointments_per_doctor_per_dept,12,0.3228187561035156
appointments_per_doctor_per_dept,13,0.35572052001953125
appointments_per_doctor_per_dept,14,0.37789344787597656
appointments_per_doctor_per_dept,15,0.33211708068847656
appointments_per_doctor_per_dept,16,0.3399848937988281
appointments_per_doctor_per_dept,17,0.32591819763183594
appointments_per_doctor_per_dept,18,0.3478527069091797
appointments_per_doctor_per_dept,19,0.3199577331542969
appointments_per_doctor_per_dept,20,0.2892017364501953
appointments_per_doctor_per_dept,21,0.3001689910888672
appointments_per_doctor_per_dept,22,0.3237724304199219
appointments_per_doctor_per_dept,23,0.3540515899658203
appointments_per_doctor_per_dept,24,0.2989768981933594
appointments_per_doctor_per_dept,25,0.3669261932373047
appointments_per_doctor_per_dept,26,0.2880096435546875
appointments_per_doctor_per_dept,27,0.3058910369873047
appointments_per_doctor_per_dept,28,0.34499168395996094
appointments_per_doctor_per_dept,29,0.3190040588378906
appointments_per_doctor_per_dept,30,0.32520294189453125
appointments_per_doctor_per_dept,31,0.36787986755371094
appointments_per_doctor_per_dept,32,0.3352165222167969
appointments_per_doctor_per_dept,33,0.32711029052734375
appointments_per_doctor_per_dept,34,0.33926963806152344
appointments_per_doctor_per_dept,35,0.35309791564941406
appointments_per_doctor_per_dept,36,0.3561973571777344
appointments_per_doctor_per_dept,37,0.347137451171875
appointments_per_doctor_per_dept,38,0.3898143768310547
appointments_per_doctor_per_dept,39,0.3879070281982422
appointments_per_doctor_per_dept,40,0.3898143768310547
appointments_per_doctor_per_dept,41,0.39696693420410156
appointments_per_doctor_per_dept,42,0.41604042053222656
appointments_per_doctor_per_dept,43,0.34809112548828125
appointments_per_doctor_per_dept,44,0.3941059112548828
appointments_per_doctor_per_dept,45,0.3597736358642578
appointments_per_doctor_per_dept,46,0.3771781921386719
appointments_per_doctor_per_dept,47,0.3330707550048828
appointments_per_doctor_per_dept,48,0.3247261047363281
appointments_per_doctor_per_dept,49,0.3371238708496094
appointments_per_doctor_per_dept,50,0.32901763916015625
appointments_per_doctor_per_dept,51,0.33211708068847656
appointments_per_doctor_per_dept,52,0.33402442932128906
appointments_per_doctor_per_dept,53,0.30922889709472656
appointments_per_doctor_per_dept,54,0.3180503845214844
appointments_per_doctor_per_dept,55,0.2582073211669922
appointments_per_doctor_per_dept,56,0.2601146697998047
appointments_per_doctor_per_dept,57,0.3330707550048828
appointments_per_doctor_per_dept,58,0.33211708068847656
appointments_per_doctor_per_dept,59,0.32401084899902344
appointments_per_doctor_per_dept,60,0.31495094299316406
appointments_per_doctor_per_dept,61,0.29206275939941406
appointments_per_doctor_per_dept,62,0.33783912658691406
appointments_per_doctor_per_dept,63,0.26488304138183594
appointments_per_doctor_per_dept,64,0.2751350402832031
appointments_per_doctor_per_dept,65,0.247955322265625
appointments_per_doctor_per_dept,66,0.30803680419921875
appointments_per_doctor_per_dept,67,0.2791881561279297
appointments_per_doctor_per_dept,68,0.2727508544921875
appointments_per_doctor_per_dept,69,0.347137451171875
appointments_per_doctor_per_dept,70,0.3077983856201172
appointments_per_doctor_per_dept,71,0.27489662170410156
appointments_per_doctor_per_dept,72,0.33593177795410156
appointments_per_doctor_per_dept,73,0.32830238342285156
appointments_per_doctor_per_dept,74,0.3628730773925781
appointments_per_doctor_per_dept,75,0.37479400634765625
appointments_per_doctor_per_dept,76,0.34499168395996094
appointments_per_doctor_per_dept,77,0.3273487091064453
appointments_per_doctor_per_dept,78,0.31304359436035156
appointments_per_doctor_per_dept,79,0.36215782165527344
appointments_per_doctor_per_dept,80,0.3819465637207031
appointments_per_doctor_per_dept,81,0.3311634063720703
appointments_per_doctor_per_dept,82,0.29587745666503906
appointments_per_doctor_per_dept,83,0.3390312194824219
appointments_per_doctor_per_dept,84,0.32401084899902344
appointments_per_doctor_per_dept,85,0.31113624572753906
appointments_per_doctor_per_dept,86,0.30493736267089844
appointments_per_doctor_per_dept,87,0.2689361572265625
appointments_per_doctor_per_dept,88,0.2639293670654297
appointments_per_doctor_per_dept,89,0.25010108947753906
appointments_per_doctor_per_dept,90,0.2880096435546875
appointments_per_doctor_per_dept,91,0.2720355987548828
appointments_per_doctor_per_dept,92,0.3170967102050781
appointments_per_doctor_per_dept,93,0.2980232238769531
appointments_per_doctor_per_dept,94,0.3559589385986328
appointments_per_doctor_per_dept,95,0.3421306610107422
appointments_per_doctor_per_dept,96,0.33092498779296875
appointments_per_doctor_per_dept,97,0.3399848937988281
appointments_per_doctor_per_dept,98,0.3046989440917969
appointments_per_doctor_per_dept,99,0.3638267517089844
