query,trial,elapsed_s
doctors_per_dept,0,0.179290771484375
doctors_per_dept,1,0.17571449279785156
doctors_per_dept,2,0.14209747314453125
doctors_per_dept,3,0.13208389282226562
doctors_per_dept,4,0.14781951904296875
doctors_per_dept,5,0.13709068298339844
doctors_per_dept,6,0.13113021850585938
doctors_per_dept,7,0.12493133544921875
doctors_per_dept,8,0.1239776611328125
doctors_per_dept,9,0.12302398681640625
doctors_per_dept,10,0.1220703125
doctors_per_dept,11,0.1220703125
doctors_per_dept,12,0.12087821960449219
doctors_per_dept,13,0.12230873107910156
doctors_per_dept,14,0.12326240539550781
doctors_per_dept,15,0.13375282287597656
doctors_per_dept,16,0.15211105346679688
doctors_per_dept,17,0.13685226440429688
doctors_per_dept,18,0.13709068298339844
doctors_per_dept,19,0.12803077697753906
doctors_per_dept,20,0.12493133544921875
doctors_per_dept,21,0.1380443572998047
doctors_per_dept,22,0.12493133544921875
doctors_per_dept,23,0.1289844512939453
doctors_per_dept,24,0.12493133544921875
doctors_per_dept,25,0.1220703125
doctors_per_dept,26,0.12087821960449219
doctors_per_dept,27,0.12087821960449219
doctors_per_dept,28,0.12063980102539062
doctors_per_dept,29,0.12087821960449219
doctors_per_dept,30,0.12087821960449219
doctors_per_dept,31,0.12278556823730469
doctors_per_dept,32,0.12803077697753906
doctors_per_dept,33,0.1361370086669922
doctors_per_dept,34,0.14019012451171875
doctors_per_dept,35,0.13303756713867188
doctors_per_dept,36,0.1308917999267578
doctors_per_dept,37,0.15211105346679688
doctors_per_dept,38,0.1437664031982422
doctors_per_dept,39,0.12993812561035156
doctors_per_dept,40,0.1480579376220703
doctors_per_dept,41,0.14328956604003906
doctors_per_dept,42,0.1289844512939453
doctors_per_dept,43,0.13589859008789062
doctors_per_dept,44,0.1361370086669922
doctors_per_dept,45,0.13399124145507812
doctors_per_dept,46,0.12493133544921875
doctors_per_dept,47,0.15616416931152344
doctors_per_dept,48,0.1468658447265625
doctors_per_dept,49,0.14209747314453125
doctors_per_dept,50,0.13589859008789062
doctors_per_dept,51,0.13518333435058594
doctors_per_dept,52,0.12969970703125
doctors_per_dept,53,0.12493133544921875
doctors_per_dept,54,0.12993812561035156
doctors_per_dept,55,0.12612342834472656
doctors_per_dept,56,0.1289844512939453
doctors_per_dept,57,0.14591217041015625
doctors_per_dept,58,0.13113021850585938
doctors_per_dept,59,0.13399124145507812
doctors_per_dept,60,0.13709068298339844
doctors_per_dept,61,0.1308917999267578
doctors_per_dept,62,0.13113021850585938
doctors_per_dept,63,0.13113021850585938
doctors_per_dept,64,0.14209747314453125
doctors_per_dept,65,0.13709068298339844
doctors_per_dept,66,0.1289844512939453
doctors_per_dept,67,0.12326240539550781
doctors_per_dept,68,0.14519691467285156
doctors_per_dept,69,0.14066696166992188
doctors_per_dept,70,0.15592575073242188
doctors_per_dept,71,0.15211105346679688
doctors_per_dept,72,0.13518333435058594
doctors_per_dept,73,0.13494491577148438
doctors_per_dept,74,0.13899803161621094
doctors_per_dept,75,0.1380443572998047
doctors_per_dept,76,0.12493133544921875
doctors_per_dept,77,0.12993812561035156
doctors_per_dept,78,0.13375282287597656
doctors_per_dept,79,0.1289844512939453
doctors_per_dept,80,0.1270771026611328
doctors_per_dept,81,0.125885009765625
doctors_per_dept,82,0.13208389282226562
doctors_per_dept,83,0.13208389282226562
doctors_per_dept,84,0.13589859008789062
doctors_per_dept,85,0.12493133544921875
doctors_per_dept,86,0.12683868408203125
doctors_per_dept,87,0.12683868408203125
doctors_per_dept,88,0.12612342834472656
doctors_per_dept,89,0.13709068298339844
doctors_per_dept,90,0.1461505889892578
doctors_per_dept,91,0.15091896057128906
doctors_per_dept,92,0.12803077697753906
doctors_per_dept,93,0.14090538024902344
doctors_per_dept,94,0.14591217041015625
doctors_per_dept,95,0.14019012451171875
doctors_per_dept,96,0.13709068298339844
doctors_per_dept,97,0.13494491577148438
doctors_per_dept,98,0.1289844512939453
doctors_per_dept,99,0.125885009765625
appointments_per_patient,0,0.7150173187255859
appointments_per_patient,1,0.6890296936035156
appointments_per_patient,2,0.6577968597412109
appointments_per_patient,3,0.6721019744873047
appointments_per_patient,4,0.6420612335205078
appointments_per_patient,5,0.6482601165771484
appointments_per_patient,6,0.6527900695800781
appointments_per_patient,7,0.6761550903320312
appointments_per_patient,8,0.6399154663085938
appointments_per_patient,9,0.6680488586425781
appointments_per_patient,10,0.6520748138427734
appointments_per_patient,11,0.6310939788818359
appointments_per_patient,12,0.6351470947265625
appointments_per_patient,13,0.6418228149414062
appointments_per_patient,14,0.6420612335205078
appointments_per_patient,15,0.6349086761474609
appointments_per_patient,16,0.6282329559326172
appointments_per_patient,17,0.6392002105712891
appointments_per_patient,18,0.6318092346191406
appointments_per_patient,19,0.6272792816162109
appointments_per_patient,20,0.6289482116699219
appointments_per_patient,21,0.6608963012695312
appointments_per_patient,22,0.6489753723144531
appointments_per_patient,23,0.6461143493652344
appointments_per_patient,24,0.637054443359375
appointments_per_patient,25,0.6468296051025391
appointments_per_patient,26,0.6289482116699219
appointments_per_patient,27,0.6299018859863281
appointments_per_patient,28,0.6258487701416016
appointments_per_patient,29,0.6210803985595703
appointments_per_patient,30,0.6699562072753906
appointments_per_patient,31,0.6680488586425781
appointments_per_patient,32,0.6549358367919922
appointments_per_patient,33,0.6721019744873047
appointments_per_patient,34,0.7181167602539062
appointments_per_patient,35,0.7622241973876953
appointments_per_patient,36,0.6580352783203125
appointments_per_patient,37,0.6630420684814453
appointments_per_patient,38,0.6458759307861328
appointments_per_patient,39,0.6239414215087891
appointments_per_patient,40,0.6339550018310547
appointments_per_patient,41,0.63323974609375
appointments_per_patient,42,0.6310939788818359
appointments_per_patient,43,0.6389617919921875
appointments_per_patient,44,0.6251335144042969
appointments_per_patient,45,0.6568431854248047
appointments_per_patient,46,0.6761550903320312
appointments_per_patient,47,0.6468296051025391
appointments_per_patient,48,0.6439685821533203
appointments_per_patient,49,0.6289482116699219
appointments_per_patient,50,0.6909370422363281
appointments_per_patient,51,0.7181167602539062
appointments_per_patient,52,0.6682872772216797
appointments_per_patient,53,0.6902217864990234
appointments_per_patient,54,0.7100105285644531
appointments_per_patient,55,0.6227493286132812
appointments_per_patient,56,0.6761550903320312
appointments_per_patient,57,0.6840229034423828
appointments_per_patient,58,0.6568431854248047
appointments_per_patient,59,0.8351802825927734
appointments_per_patient,60,0.6449222564697266
appointments_per_patient,61,0.6730556488037109
appointments_per_patient,62,0.6337165832519531
appointments_per_patient,63,0.6220340728759766
appointments_per_patient,64,0.6320476531982422
appointments_per_patient,65,0.6349086761474609
appointments_per_patient,66,0.6489753723144531
appointments_per_patient,67,0.6399154663085938
appointments_per_patient,68,0.6792545318603516
appointments_per_patient,69,0.675201416015625
appointments_per_patient,70,0.7050037384033203
appointments_per_patient,71,0.7658004760742188
appointments_per_patient,72,0.6308555603027344
appointments_per_patient,73,0.6778240203857422
appointments_per_patient,74,0.7202625274658203
appointments_per_patient,75,0.7491111755371094
appointments_per_patient,76,0.6978511810302734
appointments_per_patient,77,0.7200241088867188
appointments_per_patient,78,0.6346702575683594
appointments_per_patient,79,0.6840229034423828
appointments_per_patient,80,0.6690025329589844
appointments_per_patient,81,0.6783008575439453
appointments_per_patient,82,0.6208419799804688
appointments_per_patient,83,0.6499290466308594
appointments_per_patient,84,0.6520748138427734
appointments_per_patient,85,0.6659030914306641
appointments_per_patient,86,0.6301403045654297
appointments_per_patient,87,0.6349086761474609
appointments_per_patient,88,0.6310939788818359
appointments_per_patient,89,0.637054443359375
appointments_per_patient,90,0.6368160247802734
appointments_per_patient,91,0.6771087646484375
appointments_per_patient,92,0.6270408630371094
appointments_per_patient,93,0.6661415100097656
appointments_per_patient,94,0.6501674652099609
appointments_per_patient,95,0.6349086761474609
appointments_per_patient,96,0.6201267242431641
appointments_per_patient,97,0.6546974182128906
appointments_per_patient,98,0.6220340728759766
appointments_per_patient,99,0.6299018859863281
